Cell Identity,Time Point,Embryo Name,Volume,Children Volume Difference,Volume Difference to Previous TP,Volume Divergence of Cell,Error Percentage,Unknown5,Is_dead
ABarpaappa,221,CD200113plc1p2,3.137616,0.851912636,,0.927838508,,,
ABarpaappa,222,CD200113plc1p2,2.834352,0.87530205,,0.934813225,,,
ABarpaappa,223,CD200113plc1p2,2.326968,0.894770432,,0.946482463,,,
ABarpaappp,225,CD200113plc1p2,2.840184,0.883417676,,0.944208959,,,
ABarpaappp,233,CD200113plc1p2,3.03264,0.838280217,,0.940428457,,,
ABarpaappp,238,CD200113plc1p2,3.55752,0.801212775,,0.930117997,,,
ABarpapapa,228,CD200113plc1p2,3.300912,0.848527847,,0.902999145,,,
ABarpapapa,229,CD200113plc1p2,3.516696,0.735083351,,0.896658099,,,
ABarpapapa,230,CD200113plc1p2,3.341736,0.722596665,,0.901799487,,,
ABarpapapa,231,CD200113plc1p2,2.88684,0.683788578,,0.915167096,,,
ABarpapapa,232,CD200113plc1p2,2.840184,0.700744945,,0.916538133,,,
ABarpapapa,233,CD200113plc1p2,2.706048,0.715998581,,0.920479864,,,
ABarpapapa,234,CD200113plc1p2,2.805192,0.688329207,,0.917566411,,,
ABarpapapa,235,CD200113plc1p2,3.271752,0.670521462,,0.903856043,,,
ABarpapapa,236,CD200113plc1p2,3.429216,0.676126274,,0.899228793,,,
ABarpapapa,238,CD200113plc1p2,3.102624,0.619013835,,0.908826051,,,
ABarpapapa,240,CD200113plc1p2,3.365064,0.65044342,,0.901113969,,,
ABarpapapp,245,CD200113plc1p2,3.61584,0.683575736,,0.896277704,,,
ABarpapapp,246,CD200113plc1p2,4.339008,0.455693521,,0.875533244,,,
ABarpappaa,160,CD200113plc1p2,4.152384,,,,,,
ABarpappaa,161,CD200113plc1p2,4.374,,,,,,
ABarpappaa,162,CD200113plc1p2,3.76164,,,0.525036819,,,
ABarpappaa,163,CD200113plc1p2,4.513968,,,,,,
ABarpappaa,164,CD200113plc1p2,2.875176,,,0.636966127,,,
ABarpappaa,165,CD200113plc1p2,3.155112,,,0.601620029,,,
ABarpappaa,208,CD200113plc1p2,4.129056,0.629292351,,,,,
ABarpappaa,209,CD200113plc1p2,3.831624,0.851830771,,0.516200295,,,
ABarpappaa,210,CD200113plc1p2,4.43232,0.884177574,,,,,
ABarpappaa,211,CD200113plc1p2,3.417552,0.872794535,,0.568483063,,,
ABarpappaa,212,CD200113plc1p2,3.423384,0.882564977,,0.567746686,,,
ABarpappaa,213,CD200113plc1p2,4.239864,0.877158034,,,,,
ABarpappaa,215,CD200113plc1p2,4.152384,0.668468995,,,,,
ABarpappaa,217,CD200113plc1p2,4.134888,0.803168278,,,,,
ABarpappaa,218,CD200113plc1p2,3.219264,0.898975526,,0.593519882,,,
ABarpappaa,219,CD200113plc1p2,3.230928,0.844621513,,0.592047128,,,
ABarpappaa,220,CD200113plc1p2,3.73248,0.870233351,,0.528718704,,,
ABarpappaa,221,CD200113plc1p2,3.796632,0.866723581,,0.520618557,,,
ABarpappaa,222,CD200113plc1p2,2.735208,0.910643141,,0.654639175,,,
ABarpappaa,223,CD200113plc1p2,3.545856,0.856763421,,0.552282769,,,
ABarpappaa,224,CD200113plc1p2,3.388392,0.870138493,,0.572164948,,,
ABarpappaa,226,CD200113plc1p2,3.545856,0.861506354,,0.552282769,,,
ABarpappaa,229,CD200113plc1p2,4.02408,0.685543538,,0.491899853,,,
ABarpappap,210,CD200113plc1p2,2.688552,0.884177574,,0.928770088,,,
ABarpappap,211,CD200113plc1p2,4.40316,0.872794535,,0.883343637,,,
ABarpappap,212,CD200113plc1p2,3.796632,0.882564977,,0.899412858,,,
ABarpappap,213,CD200113plc1p2,3.312576,0.877158034,,0.912237332,,,
ABarpappap,214,CD200113plc1p2,4.094064,0.846139251,,0.891532759,,,
ABarpappap,216,CD200113plc1p2,4.414824,0.832479604,,0.883034614,,,
ABarpappap,218,CD200113plc1p2,2.991816,0.898975526,,0.920735478,,,
ABarpappap,220,CD200113plc1p2,4.245696,0.870233351,,0.887515454,,,
ABarpappap,221,CD200113plc1p2,4.397328,0.866723581,,0.883498149,,,
ABarpappap,222,CD200113plc1p2,2.758536,0.910643141,,0.926915948,,,
ABarpappap,231,CD200113plc1p2,4.28652,0.766552834,,0.886433872,,,
ABarpappap,235,CD200113plc1p2,3.831624,0.769493453,,0.898485788,,,
ABarpappap,237,CD200113plc1p2,4.134888,0.757161827,,0.890451177,,,
ABarpappap,239,CD200113plc1p2,4.368168,0.724530447,,0.884270708,,,
ABarpappap,249,CD200113plc1p2,4.379832,0.572282296,,0.883961684,,,
ABarpappap,250,CD200113plc1p2,3.784968,0.596660988,,0.899721882,,,
ABarpapppa,221,CD200113plc1p2,4.31568,0.9205612,,0.852280667,,,
ABarpapppa,222,CD200113plc1p2,4.414824,0.929608128,,0.848887114,,,
ABarpapppa,223,CD200113plc1p2,4.16988,0.903580068,,0.857271185,,,
ABarpapppa,225,CD200113plc1p2,3.289248,0.953023706,,0.887413914,,,
ABarpapppa,226,CD200113plc1p2,3.854952,0.946057088,,0.868050704,,,
ABarpapppa,227,CD200113plc1p2,4.368168,0.914804064,,0.85048408,,,
ABarpapppa,228,CD200113plc1p2,3.038472,0.955345912,,0.895997605,,,
ABarpapppa,229,CD200113plc1p2,3.540024,0.94997581,,0.878830223,,,
ABarpapppa,230,CD200113plc1p2,2.904336,0.956652153,,0.900588881,,,
ABarpapppa,231,CD200113plc1p2,3.096792,0.955442671,,0.894001397,,,
ABarpapppa,232,CD200113plc1p2,3.318408,0.94726657,,0.88641581,,,
ABarpapppa,233,CD200113plc1p2,2.793528,0.944073537,,0.904381675,,,
ABarpapppa,234,CD200113plc1p2,4.094064,0.930769231,,0.859866254,,,
ABarpapppa,235,CD200113plc1p2,4.420656,0.926318336,,0.848687494,,,
ABarpapppa,237,CD200113plc1p2,4.047408,0.922302854,,0.86146322,,,
ABarpapppa,238,CD200113plc1p2,4.414824,0.899129173,,0.848887114,,,
ABarpapppa,240,CD200113plc1p2,3.749976,0.861248186,,0.871643877,,,
ABarpapppa,241,CD200113plc1p2,3.41172,0.893372037,,0.883221878,,,
ABarpapppa,242,CD200113plc1p2,3.895776,0.928301887,,0.866653359,,,
ABarpapppa,244,CD200113plc1p2,3.930768,0.934591195,,0.865455634,,,
ABarpapppa,245,CD200113plc1p2,4.46148,0.91644896,,0.847290149,,,
ABarpapppp,213,CD200113plc1p2,3.96576,0.908127721,,0.911498668,,,
ABarpapppp,214,CD200113plc1p2,2.280312,0.877358491,,0.949111734,,,
ABarpapppp,222,CD200113plc1p2,4.070736,0.929608128,,0.909155986,,,
ABarpapppp,224,CD200113plc1p2,2.636064,0.938074504,,0.941172644,,,
ABarpapppp,225,CD200113plc1p2,2.373624,0.953023706,,0.94702935,,,
ABarpapppp,226,CD200113plc1p2,2.647728,0.946057088,,0.940912346,,,
ABarpapppp,228,CD200113plc1p2,2.344464,0.955345912,,0.947680095,,,
ABarpapppp,229,CD200113plc1p2,2.490264,0.94997581,,0.944426369,,,
ABarpapppp,230,CD200113plc1p2,2.321136,0.956652153,,0.948200691,,,
ABarpapppp,231,CD200113plc1p2,2.27448,0.955442671,,0.949241883,,,
ABarpapppp,232,CD200113plc1p2,3.038472,0.94726657,,0.932192362,,,
ABarpapppp,233,CD200113plc1p2,3.948264,0.944073537,,0.911889115,,,
ABarpapppp,234,CD200113plc1p2,4.251528,0.930769231,,0.905121366,,,
ABarpapppp,235,CD200113plc1p2,4.46148,0.926318336,,0.900436001,,,
ABarpapppp,243,CD200113plc1p2,4.117392,0.9109821,,0.908114793,,,
ABarpapppp,244,CD200113plc1p2,3.954096,0.934591195,,0.911758966,,,
ABarppaaaa,220,CD200113plc1p2,3.860784,0.506964979,,0.612412178,,,
ABarppaaaa,223,CD200113plc1p2,3.919104,0.505360912,,0.606557377,,,
ABarppaaap,234,CD200113plc1p2,2.676888,0.886112284,,0.944302876,,,
ABarppaaap,235,CD200113plc1p2,2.82852,0.883410722,,0.941147919,,,
ABarppaaap,241,CD200113plc1p2,2.910168,0.869649641,,0.939449096,,,
ABarppaaap,244,CD200113plc1p2,2.910168,0.807598143,,0.939449096,,,
ABarppaaap,247,CD200113plc1p2,3.347568,0.766483748,,0.930348259,,,
ABarppaaap,248,CD200113plc1p2,3.026808,0.783199662,,0.937022206,,,
ABarppaaap,249,CD200113plc1p2,4.006584,0.776108062,,0.916636331,,,
ABarppaaap,250,CD200113plc1p2,3.67416,0.756606163,,0.923552967,,,
ABarppaaap,251,CD200113plc1p2,3.359232,0.792823976,,0.93010557,,,
ABarppaapa,241,CD200113plc1p2,3.47004,0.647048304,,0.929660719,,,
ABarppaapa,255,CD200113plc1p2,3.954096,0.699397145,,0.919848685,,,
ABarpppapa,237,CD200113plc1p2,3.405888,0.684049677,,0.936007013,,,
ABarpppapa,240,CD200113plc1p2,3.2076,0.676090417,,0.939732632,,,
ABarpppapa,241,CD200113plc1p2,3.726648,0.654441261,,0.929980276,,,
ABarpppapa,245,CD200113plc1p2,3.767472,0.669149952,0.743589781,0.929213237,,,
ABarpppapa,252,CD200113plc1p2,2.869344,0.698758357,,0.9460881,,,
ABarpppapa,254,CD200113plc1p2,2.490264,0.701177958,,0.953210607,,,
ABarpppapa,255,CD200113plc1p2,3.067632,0.685514167,,0.942362481,,,
ABarpppppa,196,CD200113plc1p2,2.437776,0.603982598,,0.928565323,,,
ABarpppppa,198,CD200113plc1p2,2.700216,0.505040469,,0.920874987,,,
ABarpppppa,199,CD200113plc1p2,3.277584,,0.808681529,0.903956248,,,
ABarpppppa,201,CD200113plc1p2,3.405888,0.580398236,,0.900196528,,,
ABplaaaapa,202,CD200113plc1p2,3.545856,0.472790772,,0.865248227,,,
ABplaaaapa,203,CD200113plc1p2,3.23676,0.672189729,,0.876994681,,,
ABplaaaapa,204,CD200113plc1p2,2.910168,,,0.889406028,,,
ABplaaaapa,205,CD200113plc1p2,4.25736,0.484242986,,0.83820922,,,
ABplaaaapa,249,CD200113plc1p2,3.954096,0.664392444,,0.849734043,,,
ABplaaaapa,250,CD200113plc1p2,3.026808,0.688596474,,0.884973404,,,
ABplaaaapa,251,CD200113plc1p2,3.464208,0.734324222,,0.868351064,,,
ABplaaaapa,252,CD200113plc1p2,4.047408,0.709795319,,0.846187943,,,
ABplaaapaa,176,CD200113plc1p2,4.064904,0.469083969,,0.634216741,,,
ABplaaapaa,186,CD200113plc1p2,3.773304,0.784732824,,0.660456573,,,
ABplaaapaa,187,CD200113plc1p2,4.14072,0.499618337,,0.627394385,,,
ABplaaapaa,188,CD200113plc1p2,4.426488,,,0.601679349,,,
ABplaaapaa,191,CD200113plc1p2,4.40316,0.575667939,,0.603778536,,,
ABplaaapaa,195,CD200113plc1p2,3.895776,0.61278626,,0.649435844,,,
ABplaaapaa,197,CD200113plc1p2,4.473144,0.619942732,,0.597480976,,,
ABplaaapaa,216,CD200113plc1p2,3.335904,0.663072535,,0.699816321,,,
ABplaaapaa,218,CD200113plc1p2,4.117392,0.569751908,,0.629493571,,,
ABplaaapap,168,CD200113plc1p2,3.971592,0.807251908,,0.800029359,,,
ABplaaapap,170,CD200113plc1p2,3.983256,0.699522901,,0.799442074,,,
ABplaaapap,180,CD200113plc1p2,2.950992,0.828625954,,0.851416822,,,
ABplaaapap,228,CD200113plc1p2,4.449816,0.788835878,,0.775950662,,,
ABplaaapap,230,CD200113plc1p2,3.388392,0.730248092,,0.829393624,,,
ABplaaapap,251,CD200113plc1p2,4.31568,0.703816794,,0.782704443,,,
ABplaaappa,214,CD200113plc1p2,2.140344,0.570572743,,0.904922278,,,
ABplaaappa,215,CD200113plc1p2,2.519424,0.618940298,,0.888082899,,,
ABplaaappa,219,CD200113plc1p2,3.714984,0.678080692,,0.83497409,,,
ABplaaappa,221,CD200113plc1p2,2.443608,0.761294937,,0.891450775,,,
ABplaaappa,230,CD200113plc1p2,2.321136,0.843354955,,0.896891189,,,
ABplaaappa,239,CD200113plc1p2,2.27448,0.952237002,,0.898963728,,,
ABplaaappa,245,CD200113plc1p2,2.496096,0.819665818,,0.889119169,,,
ABplaaappa,246,CD200113plc1p2,2.939328,0.944597121,,0.869430049,,,
ABplaaappa,248,CD200113plc1p2,2.758536,0.833021878,,0.877461137,,,
ABplaaappa,250,CD200113plc1p2,2.30364,0.822963618,,0.897668392,,,
ABplaaappa,251,CD200113plc1p2,2.834352,0.873804553,,0.874093261,,,
ABplaaappa,252,CD200113plc1p2,2.939328,0.861767618,,0.869430049,,,
ABplaaappa,255,CD200113plc1p2,4.350672,0.819116196,,0.806735747,,,
ABplaaappp,192,CD200113plc1p2,4.123224,0.916730792,,0.880220244,,,
ABplaaappp,236,CD200113plc1p2,2.71188,0.825546887,,0.921219821,,,
ABplaaappp,238,CD200113plc1p2,2.09952,0.839232717,,0.939008894,,,
ABplaaappp,239,CD200113plc1p2,2.793528,0.952237002,,0.918847945,,,
ABplaaappp,246,CD200113plc1p2,2.939328,0.944597121,,0.914612451,,,
ABplaappaa,202,CD200113plc1p2,3.679992,,0.680664513,0.708814029,,,
ABplaappaa,237,CD200113plc1p2,3.055968,0.601574439,0.971389017,0.758191048,,,
ABplaappap,223,CD200113plc1p2,3.225096,0.843396519,,0.927227268,,,
ABplaapppa,210,CD200113plc1p2,4.181544,0.757762424,,0.936500907,,,
ABplaapppa,211,CD200113plc1p2,3.569184,0.545506368,,0.945799938,,,
ABplaapppa,233,CD200113plc1p2,4.094064,0.876299674,,0.93782934,,,
ABplaapppa,236,CD200113plc1p2,2.927664,0.88701752,,0.955541779,,,
ABplaapppa,244,CD200113plc1p2,3.038472,0.874982198,,0.953859097,,,
ABplaapppa,245,CD200113plc1p2,4.088232,0.872382853,,0.937917902,,,
ABplaapppa,246,CD200113plc1p2,3.446712,0.870816125,,0.947659744,,,
ABplaapppa,247,CD200113plc1p2,3.41172,0.865937902,,0.948191117,,,
ABplaapppa,249,CD200113plc1p2,2.59524,0.887658455,,0.960589824,,,
ABplaapppa,251,CD200113plc1p2,3.347568,0.878934626,,0.949165301,,,
ABplapapaa,199,CD200113plc1p2,3.026808,0.545329519,,0.928423662,,,
ABplappppa,186,CD200113plc1p2,2.82852,0.69766466,0.850031286,0.848152791,,,
ABplappppa,252,CD200113plc1p2,4.263192,0.784552275,,0.771133381,,,
ABplappppa,254,CD200113plc1p2,3.446712,0.641541989,,0.814965565,,,
ABplappppa,255,CD200113plc1p2,2.577744,0.654314079,,0.861615533,,,
ABplappppp,237,CD200113plc1p2,2.490264,0.726378593,,0.860480314,,,
ABplpappap,131,CD200113plc1p2,4.292352,,1.027707809,,,,1
ABplpappap,153,CD200113plc1p2,4.02408,,,,,,1
ABplpappap,156,CD200113plc1p2,3.213432,,,,,,1
ABplpappap,157,CD200113plc1p2,3.155112,,,,,,1
ABplpappap,158,CD200113plc1p2,3.429216,,,,,,1
ABplpappap,159,CD200113plc1p2,3.668328,,,,,,1
ABplpappap,161,CD200113plc1p2,3.802464,,,,,,1
ABplpappap,162,CD200113plc1p2,3.948264,,,,,,1
ABplpappap,163,CD200113plc1p2,2.787696,,,,,,1
ABplpappap,164,CD200113plc1p2,3.079296,,,,,,1
ABplpappap,165,CD200113plc1p2,2.356128,,,,,,1
ABplpappap,166,CD200113plc1p2,2.321136,,,,,,1
ABplpappap,167,CD200113plc1p2,2.321136,,,,,,1
ABplpappap,168,CD200113plc1p2,2.601072,,,,,,1
ABplpappap,169,CD200113plc1p2,2.414448,,,,,,1
ABplpappap,170,CD200113plc1p2,3.300912,,,,,,1
ABplpappap,171,CD200113plc1p2,3.131784,,,,,,1
ABplpappap,172,CD200113plc1p2,2.950992,,,,,,1
ABplpappap,173,CD200113plc1p2,2.291976,,,,,,1
ABplpappap,174,CD200113plc1p2,2.805192,,1.885810243,,,,1
ABplpappap,176,CD200113plc1p2,2.560248,,,,,,1
ABplpappap,177,CD200113plc1p2,2.496096,,,,,,1
ABplpappap,178,CD200113plc1p2,2.402784,,,,,,1
ABplpappap,179,CD200113plc1p2,2.501928,,,,,,1
ABplpappap,180,CD200113plc1p2,2.513592,,,,,,1
ABplpappap,181,CD200113plc1p2,3.137616,,,,,,1
ABplpappap,182,CD200113plc1p2,2.396952,,,,,,1
ABplpappap,183,CD200113plc1p2,2.706048,,,,,,1
ABplpappap,184,CD200113plc1p2,2.385288,,,,,,1
ABplpappap,185,CD200113plc1p2,2.338632,,,,,,1
ABplpappap,186,CD200113plc1p2,3.516696,,,,,,1
ABplpappap,187,CD200113plc1p2,2.204496,,,,,,1
ABplpappap,188,CD200113plc1p2,3.172608,,,,,,1
ABplpappap,189,CD200113plc1p2,2.519424,,,,,,1
ABplpappap,190,CD200113plc1p2,3.026808,,,,,,1
ABplpappap,191,CD200113plc1p2,2.39112,,,,,,1
ABplpappap,192,CD200113plc1p2,2.816856,,,,,,1
ABplpappap,193,CD200113plc1p2,2.490264,,,,,,1
ABplpappap,194,CD200113plc1p2,2.956824,,,,,,1
ABplpappap,195,CD200113plc1p2,2.735208,,,,,,1
ABplpappap,196,CD200113plc1p2,2.7702,,,,,,1
ABplpappap,197,CD200113plc1p2,2.367792,,,,,,1
ABplppaaap,142,CD200113plc1p2,3.4992,,,,,,1
ABplppaaap,143,CD200113plc1p2,3.860784,,,,,,1
ABplppaaap,144,CD200113plc1p2,3.767472,,,,,,1
ABplppaaap,145,CD200113plc1p2,3.639168,,,,,,1
ABplppaaap,146,CD200113plc1p2,2.665224,,,,,,1
ABplppaaap,148,CD200113plc1p2,3.784968,,,,,,1
ABplppaaap,149,CD200113plc1p2,4.129056,,1.753794266,,,,1
ABplppaaap,151,CD200113plc1p2,2.44944,,,,,,1
ABplppaaap,152,CD200113plc1p2,2.688552,,,,,,1
ABplppaaap,153,CD200113plc1p2,3.691656,,,,,,1
ABplppaaap,154,CD200113plc1p2,2.968488,,,,,,1
ABplppaaap,155,CD200113plc1p2,3.009312,,,,,,1
ABplppaaap,156,CD200113plc1p2,4.5198,,,,,,1
ABplppaaap,157,CD200113plc1p2,3.335904,,,,,,1
ABplppaaap,158,CD200113plc1p2,3.580848,,,,,,1
ABplppaaap,159,CD200113plc1p2,4.28652,,,,,,1
ABplppaaap,160,CD200113plc1p2,2.560248,,,,,,1
ABplppaaap,161,CD200113plc1p2,3.417552,,,,,,1
ABplppaaap,162,CD200113plc1p2,3.079296,,,,,,1
ABplppaaap,163,CD200113plc1p2,2.408616,,,,,,1
ABplppaaap,164,CD200113plc1p2,2.466936,,,,,,1
ABplppaaap,165,CD200113plc1p2,2.321136,,,,,,1
ABplppaaap,166,CD200113plc1p2,2.68272,,,,,,1
ABplppaaap,167,CD200113plc1p2,2.59524,,,,,,1
ABplppaaap,168,CD200113plc1p2,2.659392,,,,,,1
ABplppaaap,169,CD200113plc1p2,2.68272,,,,,,1
ABplppaaap,170,CD200113plc1p2,2.56608,,,,,,1
ABplppaaap,171,CD200113plc1p2,2.198664,,,,,,1
ABplppaaap,172,CD200113plc1p2,3.00348,,,,,,1
ABplppaaap,174,CD200113plc1p2,2.910168,,,,,,1
ABplppaaap,175,CD200113plc1p2,3.895776,,,,,,1
ABplppaaap,176,CD200113plc1p2,3.889944,,,,,,1
ABplppaaap,178,CD200113plc1p2,3.23676,,,,,,1
ABplppaaap,179,CD200113plc1p2,3.726648,,,,,,1
ABplppaaap,180,CD200113plc1p2,3.884112,,,,,,1
ABplppaaap,181,CD200113plc1p2,3.26592,,,,,,1
ABplppaaap,182,CD200113plc1p2,3.505032,,,,,,1
ABplppaaap,183,CD200113plc1p2,2.898504,,,,,,1
ABplppaaap,184,CD200113plc1p2,3.184272,,,,,,1
ABplppaaap,185,CD200113plc1p2,3.201768,,0.922428331,,,,1
ABplppaaap,187,CD200113plc1p2,4.02408,,,,,,1
ABplppaaap,188,CD200113plc1p2,3.540024,,,,,,1
ABplppaaap,189,CD200113plc1p2,2.326968,,,,,,1
ABplpppapp,146,CD200113plc1p2,2.59524,,,,,,1
ABplpppapp,147,CD200113plc1p2,2.280312,,,,,,1
ABplpppapp,148,CD200113plc1p2,2.373624,,,,,,1
ABplpppapp,149,CD200113plc1p2,2.192832,,,,,,1
ABplpppapp,150,CD200113plc1p2,2.694384,,,,,,1
ABplpppapp,151,CD200113plc1p2,2.665224,,,,,,1
ABplpppapp,152,CD200113plc1p2,2.315304,,,,,,1
ABplpppapp,153,CD200113plc1p2,2.455272,,,,,,1
ABplpppapp,154,CD200113plc1p2,2.408616,,,,,,1
ABplpppapp,155,CD200113plc1p2,2.291976,,,,,,1
ABplpppapp,156,CD200113plc1p2,2.519424,,,,,,1
ABplpppapp,157,CD200113plc1p2,2.227824,,,,,,1
ABplpppapp,158,CD200113plc1p2,2.525256,,,,,,1
ABplpppapp,159,CD200113plc1p2,2.729376,,,,,,1
ABplpppapp,160,CD200113plc1p2,3.044304,,,,,,1
ABplpppapp,161,CD200113plc1p2,2.606904,,,,,,1
ABplpppapp,162,CD200113plc1p2,4.000752,,,,,,1
ABplpppapp,163,CD200113plc1p2,2.396952,,,,,,1
ABplpppapp,164,CD200113plc1p2,2.665224,,,,,,1
ABplpppapp,165,CD200113plc1p2,2.548584,,,,,,1
ABplpppapp,166,CD200113plc1p2,2.531088,,,,,,1
ABplpppapp,167,CD200113plc1p2,2.606904,,0.802150538,,,,1
ABplpppapp,172,CD200113plc1p2,2.437776,,,,,,1
ABplpppapp,173,CD200113plc1p2,2.24532,,,,,,1
ABplpppapp,174,CD200113plc1p2,2.30364,,,,,,1
ABplpppapp,175,CD200113plc1p2,2.3328,,,,,,1
ABplpppapp,176,CD200113plc1p2,2.24532,,,,,,1
ABpraappaa,221,CD200113plc1p2,3.545856,,,0.751227496,,,
ABpraappaa,224,CD200113plc1p2,3.020976,,,0.788052373,,,
ABpraappaa,227,CD200113plc1p2,2.811024,0.699451967,,0.802782324,,,
ABpraappaa,228,CD200113plc1p2,2.437776,0.759883096,,0.828968903,,,
ABpraappaa,229,CD200113plc1p2,2.338632,0.72685422,,0.835924714,,,
ABpraappaa,230,CD200113plc1p2,2.437776,0.744976264,,0.828968903,,,
ABpraappaa,231,CD200113plc1p2,3.388392,0.883010596,,0.762274959,,,
ABpraappaa,232,CD200113plc1p2,3.143448,0.895798319,,0.779459902,,,
ABpraappaa,233,CD200113plc1p2,2.560248,0.895579101,,0.820376432,,,
ABpraappaa,234,CD200113plc1p2,2.717712,0.753891134,,0.809328969,,,
ABpraappaa,235,CD200113plc1p2,2.694384,0.905078553,,0.81096563,,,
ABpraappaa,236,CD200113plc1p2,3.219264,0.896602119,,0.774140753,,,
ABpraappaa,237,CD200113plc1p2,3.096792,0.923419803,1.036006617,0.782733224,,,
ABpraappap,237,CD200113plc1p2,3.015144,0.923419803,,0.945005851,,,
ABpraappap,238,CD200113plc1p2,3.540024,0.731823152,,0.935432402,,,
ABpraappap,239,CD200113plc1p2,2.822688,0.84048228,,0.948516116,,,
ABpraappap,240,CD200113plc1p2,2.671056,0.737815126,,0.951281779,,,
ABpraappap,241,CD200113plc1p2,2.991816,0.753160395,,0.945431338,,,
ABpraappap,242,CD200113plc1p2,2.851848,0.734599939,,0.947984258,,,
ABpraappap,243,CD200113plc1p2,2.82852,0.742126428,,0.948409745,,,
ABpraappap,244,CD200113plc1p2,3.394224,0.731896237,,0.938091694,,,
ABpraappap,245,CD200113plc1p2,2.758536,0.692144684,,0.949686205,,,
ABpraappap,246,CD200113plc1p2,3.26592,0.705663135,,0.94043187,,,
ABpraappap,247,CD200113plc1p2,3.160944,0.737084399,,0.94234656,,,
ABpraappap,248,CD200113plc1p2,4.204872,0.681914505,,0.923306033,,,
ABpraappap,249,CD200113plc1p2,3.802464,0.690171708,,0.930645677,,,
ABpraappap,250,CD200113plc1p2,4.210704,0.722323725,,0.923199661,,,
ABpraappap,251,CD200113plc1p2,4.14072,0.68827183,,0.924476121,,,
ABpraappap,252,CD200113plc1p2,3.814128,0.678187797,,0.930432934,,,
ABpraapppa,221,CD200113plc1p2,3.271752,0.745799945,,0.942714184,,,
ABpraapppa,232,CD200113plc1p2,4.46148,0.779656679,,0.921882978,,,
ABprappppa,181,CD200113plc1p2,3.837456,0.535920878,,0.634139561,,,
ABprappppa,184,CD200113plc1p2,2.630232,0.568278996,1.742563247,0.749235474,,,
ABprappppa,187,CD200113plc1p2,2.74104,0.614217464,1.916041145,0.738671115,,,
ABprappppa,203,CD200113plc1p2,2.688552,0.663341447,1.778148552,0.743675285,,,
ABprappppa,207,CD200113plc1p2,3.172608,0.657724882,,0.697525716,,,
ABprappppa,208,CD200113plc1p2,3.983256,0.630145035,,0.620239088,,,
ABprappppa,210,CD200113plc1p2,4.105728,0.638108821,,0.608562691,,,
ABprappppa,212,CD200113plc1p2,4.181544,0.643976873,,0.601334445,,,
ABprappppa,214,CD200113plc1p2,4.035744,0.62343869,,0.615234918,,,
ABprappppa,215,CD200113plc1p2,4.478976,0.618241272,,0.572977481,,,
ABprappppa,221,CD200113plc1p2,3.866616,0.830916259,,0.631359466,,,
ABprappppa,222,CD200113plc1p2,3.854952,0.656048296,,0.632471504,,,
ABprappppa,226,CD200113plc1p2,4.496472,0.686897471,,0.571309425,,,
ABprappppa,234,CD200113plc1p2,4.408992,0.687819608,,0.579649708,,,
ABprappppa,238,CD200113plc1p2,3.429216,0.762176216,,0.673060884,,,
ABprappppa,239,CD200113plc1p2,4.239864,0.784558645,,0.595774256,,,
ABprappppa,240,CD200113plc1p2,2.65356,0.773157857,,0.747011398,,,
ABprappppa,241,CD200113plc1p2,3.662496,0.796127091,,0.650820128,,,
ABprappppa,243,CD200113plc1p2,4.012416,0.75672731,,0.617458994,,,
ABprappppa,244,CD200113plc1p2,4.14072,0.764020461,,0.605226578,,,
ABprappppa,245,CD200113plc1p2,3.837456,0.731410855,,0.634139561,,,
ABprappppa,246,CD200113plc1p2,2.822688,0.671137573,,0.73088685,,,
ABprappppa,247,CD200113plc1p2,2.933496,0.80115685,,0.720322491,,,
ABprappppa,250,CD200113plc1p2,4.374,0.792690089,,0.582985822,,,
ABprppaaap,153,CD200113plc1p2,3.429216,,,,,,1
ABprppaaap,154,CD200113plc1p2,3.172608,,,,,,1
ABprppaaap,155,CD200113plc1p2,3.38256,,,,,,1
ABprppaaap,156,CD200113plc1p2,3.155112,,,,,,1
ABprppaaap,157,CD200113plc1p2,3.219264,,,,,,1
ABprppaaap,158,CD200113plc1p2,2.851848,,,,,,1
ABprppaaap,159,CD200113plc1p2,2.82852,,,,,,1
ABprppaaap,160,CD200113plc1p2,2.44944,,,,,,1
ABprppaaap,161,CD200113plc1p2,2.834352,,,,,,1
ABprppaaap,162,CD200113plc1p2,2.665224,,,,,,1
ABprppaaap,163,CD200113plc1p2,2.344464,,,,,,1
ABprppaaap,164,CD200113plc1p2,3.2076,,,,,,1
ABprppaaap,165,CD200113plc1p2,3.271752,,,,,,1
ABprppaaap,166,CD200113plc1p2,3.481704,,,,,,1
ABprppaaap,167,CD200113plc1p2,2.822688,,,,,,1
ABprppaaap,168,CD200113plc1p2,2.79936,,,,,,1
ABprppaaap,169,CD200113plc1p2,2.466936,,,,,,1
ABprppaaap,170,CD200113plc1p2,2.525256,,,,,,1
ABprppaaap,171,CD200113plc1p2,2.781864,,,,,,1
ABprppaaap,172,CD200113plc1p2,3.125952,,,,,,1
ABprppaaap,173,CD200113plc1p2,3.714984,,,,,,1
ABprppaaap,174,CD200113plc1p2,2.676888,,,,,,1
ABprppaaap,175,CD200113plc1p2,2.729376,,,,,,1
ABprppaaap,176,CD200113plc1p2,2.21616,,,,,,1
ABprppaaap,177,CD200113plc1p2,2.291976,,,,,,1
ABprppaaap,178,CD200113plc1p2,2.262816,,,,,,1
